,Date,Open,High,Low,Close,Volume,volume_change,stock_change,comment_volume,polarity_avg,subjectivity_avg
51,3/18/2021,11.39,11.47,10.66,10.76,11438040,0.17790360255171048,-0.07241379310344827,0,0.0,0.0
52,3/19/2021,10.83,11.17,10.69,10.95,10519100,-0.08034068774020724,0.017657992565055715,0,0.0,0.0
53,3/22/2021,11.0,11.34,10.66,10.71,7903615,-0.24864151876111074,-0.02191780821917794,0,0.0,0.0
54,3/23/2021,10.69,10.69,10.02,10.07,12245510,0.5493555796935959,-0.059757236227824514,0,0.0,0.0
55,3/24/2021,10.21,10.22,9.55,9.58,12636060,0.03189332253209544,-0.0486593843098312,0,0.0,0.0
56,3/25/2021,9.31,9.97,9.25,9.88,14363930,0.13674119939284873,0.03131524008350738,0,0.0,0.0
57,3/26/2021,10.05,10.05,9.29,9.63,13197190,-0.08122707364906401,-0.025303643724696356,0,0.0,0.0
58,3/29/2021,9.56,9.67,9.14,9.2,13538020,0.025825952342885115,-0.044652128764278445,0,0.0,0.0
59,3/30/2021,9.08,9.42,8.88,9.34,17569609,0.2977975361241895,0.01521739130434789,0,0.0,0.0
60,3/31/2021,8.61,8.73,8.36,8.43,32865172,0.8705693450548615,-0.09743040685224841,0,0.0,0.0
61,4/1/2021,8.59,8.89,8.5,8.6,14709860,-0.552417982172739,0.020166073546856456,0,0.0,0.0
62,4/5/2021,8.75,9.34,8.62,9.3,18459990,0.2549398838602135,0.08139534883720943,0,0.0,0.0
63,4/6/2021,9.13,9.28,8.94,8.99,9807269,-0.4687283687585963,-0.03333333333333338,1,0.094844978,0.531885522
64,4/7/2021,9.45,9.51,8.91,8.91,16106100,0.6422614695283672,-0.008898776418242499,0,0.0,0.0
65,4/8/2021,8.99,9.59,8.95,9.44,11406800,-0.29177144063429383,0.05948372615039275,0,0.0,0.0
66,4/9/2021,9.32,9.42,9.1,9.13,6685233,-0.4139256408458113,-0.03283898305084732,0,0.0,0.0
67,4/12/2021,9.09,9.28,8.96,9.03,6501810,-0.027437039217630858,-0.010952902519167734,0,0.0,0.0
68,4/13/2021,9.07,9.22,8.9,9.1,6896020,0.06063080895935132,0.007751937984496156,0,0.0,0.0
69,4/14/2021,9.05,9.37,8.99,9.0,7711641,0.11827416393803962,-0.01098901098901095,4,0.08469387766666665,0.356632653
70,4/15/2021,9.1,9.14,8.65,8.77,8438235,0.09422041300937116,-0.025555555555555602,0,0.0,0.0
71,4/16/2021,8.69,8.76,8.5,8.7,7577460,-0.1020088916698812,-0.007981755986317023,4,-0.0031481479999999986,0.432962963
72,4/19/2021,8.65,8.79,8.46,8.62,6377676,-0.158335906755034,-0.009195402298850583,0,0.0,0.0
73,4/20/2021,8.59,8.69,8.06,8.21,12637640,0.9815431200957841,-0.04756380510440817,0,0.0,0.0
74,4/21/2021,8.09,8.67,8.04,8.66,9263253,-0.2670108501270807,0.05481120584652853,0,0.0,0.0
75,4/22/2021,8.69,8.97,8.58,8.64,8636275,-0.06768443008087979,-0.002309468822170851,1,0.25,0.25
76,4/23/2021,8.66,8.88,8.59,8.85,5433527,-0.37084831133793217,0.02430555555555545,4,-0.04166666666666666,0.4166666666666667
77,4/26/2021,8.86,9.19,8.84,9.09,8168123,0.5032819382327538,0.027118644067796634,1,0.0,0.0
78,4/27/2021,9.16,9.62,8.87,9.29,21110740,1.5845276815738452,0.022002200220021924,1,0.0,0.0
79,4/28/2021,9.23,9.67,9.12,9.3,12299860,-0.41736481051824803,0.0010764262648010295,2,-0.141885965,0.4130325815
80,4/29/2021,9.45,9.45,8.88,9.06,6869972,-0.44145933368347284,-0.025806451612903247,0,0.0,0.0
81,4/30/2021,8.96,9.13,8.76,8.83,6135811,-0.10686520993098662,-0.02538631346578371,0,0.0,0.0
82,5/3/2021,8.89,8.91,8.57,8.61,5724859,-0.06697598736336566,-0.02491506228765579,0,0.0,0.0
83,5/4/2021,8.52,8.59,8.14,8.36,8622905,0.5062213759325775,-0.029036004645760744,3,0.161111111,0.747222222
84,5/5/2021,8.44,8.46,8.15,8.17,5292338,-0.386246514370737,-0.02272727272727267,7,0.25541931216666663,0.5279656083333334
85,5/6/2021,8.15,8.22,7.98,8.15,7009620,0.32448456617850185,-0.0024479804161566185,6,0.083935537,0.46392884900000003
86,5/7/2021,8.21,8.63,8.2,8.48,5591855,-0.20225989425960322,0.04049079754601228,6,0.1194833755,0.5421390991666667
87,5/10/2021,8.43,8.44,8.13,8.13,5755125,0.029197824335573795,-0.041273584905660333,7,-0.1679166666,0.48740079366666667
88,5/11/2021,7.88,8.34,7.77,8.3,8230230,0.4300697204665407,0.020910209102091012,9,0.07033713485714285,0.5261107777142857
89,5/12/2021,8.2,8.25,7.89,7.95,7447319,-0.09512626014096812,-0.04216867469879524,7,-0.10358570833333332,0.5203042328333333
90,5/13/2021,7.99,8.18,7.71,7.94,13679030,0.8367724009136711,-0.001257861635220099,5,0.039335317499999994,0.613045635
91,5/14/2021,8.0,8.54,7.99,8.44,9579263,-0.2997118216715659,0.06297229219143566,10,0.0057736721111111096,0.4917697612222222
92,5/17/2021,8.32,8.58,8.28,8.49,5152087,-0.4621624857778725,0.005924170616113829,2,0.05714285700000001,0.6
93,5/18/2021,8.55,9.03,8.43,8.77,7234410,0.40417077584287686,0.03297997644287389,30,-0.03072479091666665,0.5317638225384616
94,5/19/2021,8.44,8.59,8.34,8.54,5238541,-0.27588552487348655,-0.0262257696693273,46,0.03209968850000001,0.5054990148076923
95,5/20/2021,8.64,8.81,8.52,8.78,4089294,-0.2193830305041041,0.028103044496487147,30,0.014149322222222226,0.5407749298333333
96,5/21/2021,8.84,8.87,8.52,8.52,5028954,0.2297853859370346,-0.02961275626423688,21,0.40442828007692305,0.5763000842666666
